module	file	loc	match_count	match_arms_total	avg_match_arms	if_count	if_chain_count	max_branch_depth	fanout	branch_sites_total
db::executor::route::planner::execution::shape_aggregate_grouped	crates/icydb-core/src/db/executor/route/planner/execution/shape_aggregate_grouped.rs	27	0	0	0.00	1	1	1	1	1
db::executor::route::planner::execution::shape_aggregate_non_count	crates/icydb-core/src/db/executor/route/planner/execution/shape_aggregate_non_count.rs	57	1	2	2.00	0	0	1	1	1
db::executor::route::planner::execution::shape_load	crates/icydb-core/src/db/executor/route/planner/execution/shape_load.rs	31	0	0	0.00	1	1	1	1	1
db::executor::route::planner::feasibility::gates	crates/icydb-core/src/db/executor/route/planner/feasibility/gates.rs	75	0	0	0.00	0	0	0	1	0
db::executor::route::planner::feasibility::grouped_strategy	crates/icydb-core/src/db/executor/route/planner/feasibility/grouped_strategy.rs	56	0	0	0.00	1	1	1	1	1
db::executor::route::planner::feasibility	crates/icydb-core/src/db/executor/route/planner/feasibility/mod.rs	219	0	0	0.00	0	0	0	2	0
db::executor::route::planner::intent	crates/icydb-core/src/db/executor/route/planner/intent.rs	83	2	7	3.50	1	1	2	1	3
db::executor::route::planner	crates/icydb-core/src/db/executor/route/planner/mod.rs	63	0	0	0.00	0	0	0	1	0
db::executor::route::pushdown	crates/icydb-core/src/db/executor/route/pushdown.rs	74	0	0	0.00	0	0	0	2	0
db::executor::route::semantics	crates/icydb-core/src/db/executor/route/semantics.rs	31	0	0	0.00	0	0	0	1	0
db::executor::route::terminal	crates/icydb-core/src/db/executor/route/terminal.rs	75	1	2	2.00	0	0	1	2	1
db::executor::runtime_context::load	crates/icydb-core/src/db/executor/runtime_context/load.rs	13	0	0	0.00	0	0	0	2	0
db::executor::runtime_context	crates/icydb-core/src/db/executor/runtime_context/mod.rs	221	4	8	2.00	7	7	2	3	11
db::executor::scan::fast_stream	crates/icydb-core/src/db/executor/scan/fast_stream/mod.rs	33	0	0	0.00	0	0	0	2	0
db::executor::scan::fast_stream_route::handlers	crates/icydb-core/src/db/executor/scan/fast_stream_route/handlers.rs	32	0	0	0.00	0	0	0	2	0
db::executor::scan::fast_stream_route	crates/icydb-core/src/db/executor/scan/fast_stream_route/mod.rs	99	1	4	4.00	0	0	1	2	1
db::executor::scan::index_range_limit	crates/icydb-core/src/db/executor/scan/index_range_limit.rs	49	0	0	0.00	0	0	0	2	0
db::executor::scan	crates/icydb-core/src/db/executor/scan/mod.rs	7	0	0	0.00	0	0	0	0	0
db::executor::scan::secondary_index	crates/icydb-core/src/db/executor/scan/secondary_index.rs	57	0	0	0.00	1	1	1	2	1
db::executor::stream::access::bindings	crates/icydb-core/src/db/executor/stream/access/bindings.rs	197	0	0	0.00	2	2	1	2	2
db::executor::stream::access	crates/icydb-core/src/db/executor/stream/access/mod.rs	10	0	0	0.00	0	0	0	0	0
db::executor::stream::access::physical	crates/icydb-core/src/db/executor/stream/access/physical.rs	325	2	10	5.00	8	8	2	3	10
db::executor::stream::access::scan	crates/icydb-core/src/db/executor/stream/access/scan.rs	154	2	4	2.00	3	3	2	4	5
db::executor::stream::access::traversal	crates/icydb-core/src/db/executor/stream/access/traversal.rs	265	1	3	3.00	7	7	2	2	8
db::executor::stream::key::composite	crates/icydb-core/src/db/executor/stream/key/composite.rs	316	2	6	3.00	13	13	3	3	15
db::executor::stream::key::contracts	crates/icydb-core/src/db/executor/stream/key/contracts.rs	121	3	7	2.33	1	1	1	2	4
db::executor::stream::key::distinct	crates/icydb-core/src/db/executor/stream/key/distinct.rs	65	0	0	0.00	4	4	3	2	4
db::executor::stream::key	crates/icydb-core/src/db/executor/stream/key/mod.rs	11	0	0	0.00	0	0	0	0	0
db::executor::stream::key::order	crates/icydb-core/src/db/executor/stream/key/order.rs	44	3	6	2.00	0	0	1	1	3
db::executor::stream	crates/icydb-core/src/db/executor/stream/mod.rs	2	0	0	0.00	0	0	0	0	0
db::executor::terminal::bytes	crates/icydb-core/src/db/executor/terminal/bytes.rs	526	9	23	2.56	23	23	3	5	32
db::executor::terminal	crates/icydb-core/src/db/executor/terminal/mod.rs	61	0	0	0.00	3	3	2	4	3
db::executor::terminal::page	crates/icydb-core/src/db/executor/terminal/page.rs	377	1	2	2.00	17	17	3	4	18
db::executor::terminal::ranking::by_slot	crates/icydb-core/src/db/executor/terminal/ranking/by_slot.rs	110	0	0	0.00	0	0	0	5	0
db::executor::terminal::ranking::materialized	crates/icydb-core/src/db/executor/terminal/ranking/materialized/mod.rs	107	1	2	2.00	2	2	1	5	3
db::executor::terminal::ranking::materialized::projections	crates/icydb-core/src/db/executor/terminal/ranking/materialized/projections.rs	133	0	0	0.00	0	0	0	5	0
db::executor::terminal::ranking	crates/icydb-core/src/db/executor/terminal/ranking/mod.rs	274	5	19	3.80	1	1	2	5	6
db::executor::terminal::ranking::take	crates/icydb-core/src/db/executor/terminal/ranking/take.rs	28	0	0	0.00	0	0	0	3	0
db::executor::terminal::row_decode	crates/icydb-core/src/db/executor/terminal/row_decode.rs	130	2	4	2.00	2	2	2	5	4
db::executor::traversal	crates/icydb-core/src/db/executor/traversal.rs	52	0	0	0.00	2	2	1	2	2
db::executor::util	crates/icydb-core/src/db/executor/util.rs	10	0	0	0.00	1	1	1	0	1
db::executor::window	crates/icydb-core/src/db/executor/window.rs	60	0	0	0.00	2	2	1	1	2
db::identity	crates/icydb-core/src/db/identity/mod.rs	264	0	0	0.00	15	15	1	0	15
db::index::entry	crates/icydb-core/src/db/index/entry.rs	249	1	3	3.00	10	10	1	4	11
db::index::envelope	crates/icydb-core/src/db/index/envelope.rs	126	6	14	2.33	4	4	1	2	10
db::index::key::build	crates/icydb-core/src/db/index/key/build.rs	443	12	26	2.17	14	14	2	5	26
db::index::key::codec::bounds	crates/icydb-core/src/db/index/key/codec/bounds.rs	43	0	0	0.00	0	0	0	1	0
db::index::key::codec::envelope	crates/icydb-core/src/db/index/key/codec/envelope.rs	28	0	0	0.00	0	0	0	2	0
db::index::key::codec::error	crates/icydb-core/src/db/index/key/codec/error.rs	9	0	0	0.00	0	0	0	0	0
db::index::key::codec	crates/icydb-core/src/db/index/key/codec/mod.rs	147	0	0	0.00	3	3	1	2	3
db::index::key::codec::scalar	crates/icydb-core/src/db/index/key/codec/scalar.rs	22	1	3	3.00	0	0	1	1	1
db::index::key::codec::tuple	crates/icydb-core/src/db/index/key/codec/tuple.rs	57	0	0	0.00	5	5	1	1	5
db::index::key::expression	crates/icydb-core/src/db/index/key/expression.rs	73	4	24	6.00	0	0	1	3	4
db::index::key::id	crates/icydb-core/src/db/index/key/id.rs	49	0	0	0.00	1	1	1	1	1
db::index::key	crates/icydb-core/src/db/index/key/mod.rs	14	0	0	0.00	0	0	0	0	0
db::index::key::ordered::error	crates/icydb-core/src/db/index/key/ordered/error.rs	22	0	0	0.00	0	0	0	1	0
db::index::key::ordered	crates/icydb-core/src/db/index/key/ordered/mod.rs	266	5	66	13.20	1	1	1	3	6
db::index::key::ordered::normalize	crates/icydb-core/src/db/index/key/ordered/normalize.rs	169	0	0	0.00	10	10	1	2	10
db::index::key::ordered::parts	crates/icydb-core/src/db/index/key/ordered/parts.rs	89	2	4	2.00	3	3	1	3	5
db::index::key::ordered::semantics	crates/icydb-core/src/db/index/key/ordered/semantics.rs	68	0	0	0.00	2	2	1	3	2
db::index	crates/icydb-core/src/db/index/mod.rs	37	0	0	0.00	0	0	0	0	0
db::index::pk_equivalence	crates/icydb-core/src/db/index/pk_equivalence.rs	32	0	0	0.00	0	0	0	2	0
db::index::plan::commit_ops	crates/icydb-core/src/db/index/plan/commit_ops.rs	141	1	3	3.00	9	9	3	2	10
db::index::plan	crates/icydb-core/src/db/index/plan/mod.rs	461	4	9	2.25	7	7	2	5	11
db::index::plan::private	crates/icydb-core/src/db/index/plan/private.rs	5	0	0	0.00	0	0	0	1	0
db::index::plan::unique	crates/icydb-core/src/db/index/plan/unique.rs	126	0	0	0.00	6	6	1	5	6
db::index::predicate::compile	crates/icydb-core/src/db/index/predicate/compile.rs	216	9	33	3.67	4	4	2	2	13
db::index::predicate	crates/icydb-core/src/db/index/predicate/mod.rs	164	2	15	7.50	4	4	2	4	6
db::index::range	crates/icydb-core/src/db/index/range.rs	150	5	15	3.00	2	2	1	3	7
db::index::scan	crates/icydb-core/src/db/index/scan.rs	222	2	5	2.50	10	10	2	4	12
db::index::store	crates/icydb-core/src/db/index/store.rs	161	0	0	0.00	4	4	1	2	4
db::migration	crates/icydb-core/src/db/migration/mod.rs	366	0	0	0.00	10	10	1	4	10
db	crates/icydb-core/src/db/mod.rs	246	0	0	0.00	1	1	1	3	1
db::numeric	crates/icydb-core/src/db/numeric/mod.rs	122	2	7	3.50	1	1	1	3	3
db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	297	6	23	3.83	10	9	2	3	15
db::predicate::coercion	crates/icydb-core/src/db/predicate/coercion.rs	88	2	6	3.00	0	0	1	1	2
db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	277	7	49	7.00	4	4	2	2	11
db::predicate::fingerprint	crates/icydb-core/src/db/predicate/fingerprint.rs	10	0	0	0.00	0	0	0	1	0
db::predicate	crates/icydb-core/src/db/predicate/mod.rs	34	0	0	0.00	0	0	0	1	0
db::predicate::model	crates/icydb-core/src/db/predicate/model.rs	212	0	0	0.00	0	0	0	2	0
db::predicate::normalize	crates/icydb-core/src/db/predicate/normalize.rs	367	8	50	6.25	17	17	2	3	25
db::predicate::parser	crates/icydb-core/src/db/predicate/parser/mod.rs	192	1	2	2.00	19	19	2	2	20
db::predicate::resolved	crates/icydb-core/src/db/predicate/resolved.rs	43	0	0	0.00	0	0	0	2	0
db::predicate::row_policy	crates/icydb-core/src/db/predicate/row_policy.rs	5	0	0	0.00	0	0	0	0	0
db::predicate::runtime	crates/icydb-core/src/db/predicate/runtime.rs	983	41	169	4.12	23	23	3	3	64
db::predicate::semantics	crates/icydb-core/src/db/predicate/semantics.rs	169	8	29	3.62	6	6	2	2	14
db::predicate::simplify	crates/icydb-core/src/db/predicate/simplify.rs	253	10	39	3.90	13	11	2	1	21
db::query::api	crates/icydb-core/src/db/query/api/mod.rs	3	0	0	0.00	0	0	0	0	0
db::query::api::private	crates/icydb-core/src/db/query/api/private.rs	3	0	0	0.00	0	0	0	1	0
db::query::api::result_ext	crates/icydb-core/src/db/query/api/result_ext.rs	51	2	6	3.00	1	1	1	2	3
db::query::builder::aggregate	crates/icydb-core/src/db/query/builder/aggregate.rs	212	5	20	4.00	2	2	2	1	7
db::query::builder::field	crates/icydb-core/src/db/query/builder/field.rs	120	0	0	0.00	0	0	0	3	0
db::query::builder	crates/icydb-core/src/db/query/builder/mod.rs	6	0	0	0.00	0	0	0	0	0
db::query::explain::access_projection	crates/icydb-core/src/db/query/explain/access_projection.rs	220	2	18	9.00	1	1	1	3	3
db::query::explain::execution	crates/icydb-core/src/db/query/explain/execution.rs	336	6	52	8.67	0	0	2	2	6
db::query::explain::json	crates/icydb-core/src/db/query/explain/json.rs	105	11	22	2.00	1	1	1	1	12
db::query::explain	crates/icydb-core/src/db/query/explain/mod.rs	12	0	0	0.00	0	0	0	0	0
db::query::explain::nodes::aggregate	crates/icydb-core/src/db/query/explain/nodes/aggregate.rs	19	0	0	0.00	0	0	0	1	0
db::query::explain::nodes	crates/icydb-core/src/db/query/explain/nodes/mod.rs	68	4	9	2.25	6	6	3	2	10
db::query::explain::nodes::pipeline	crates/icydb-core/src/db/query/explain/nodes/pipeline.rs	14	0	0	0.00	0	0	0	1	0
db::query::explain::nodes::scan	crates/icydb-core/src/db/query/explain/nodes/scan.rs	15	0	0	0.00	0	0	0	1	0
db::query::explain::nodes::terminal	crates/icydb-core/src/db/query/explain/nodes/terminal.rs	9	0	0	0.00	0	0	0	1	0
db::query::explain::plan	crates/icydb-core/src/db/query/explain/plan.rs	614	14	39	2.79	2	2	2	4	16
db::query::explain::render	crates/icydb-core/src/db/query/explain/render.rs	226	0	0	0.00	27	27	1	2	27
db::query::explain::writer	crates/icydb-core/src/db/query/explain/writer.rs	114	1	8	8.00	4	4	1	0	5
db::query::expr	crates/icydb-core/src/db/query/expr.rs	50	0	0	0.00	0	0	0	1	0
db::query::fingerprint::aggregate_hash	crates/icydb-core/src/db/query/fingerprint/aggregate_hash.rs	73	2	10	5.00	1	1	1	1	3
db::query::fingerprint::fingerprint	crates/icydb-core/src/db/query/fingerprint/fingerprint.rs	47	0	0	0.00	0	0	0	1	0
db::query::fingerprint::hash_parts	crates/icydb-core/src/db/query/fingerprint/hash_parts.rs	789	18	55	3.06	6	6	2	3	24
db::query::fingerprint	crates/icydb-core/src/db/query/fingerprint/mod.rs	20	0	0	0.00	0	0	0	1	0
db::query::fingerprint::projection_hash	crates/icydb-core/src/db/query/fingerprint/projection_hash.rs	204	6	31	5.17	2	2	2	2	8
db::query::fingerprint::shape_signature	crates/icydb-core/src/db/query/fingerprint/shape_signature/mod.rs	46	0	0	0.00	0	0	0	1	0
db::query::fluent::delete	crates/icydb-core/src/db/query/fluent/delete.rs	134	0	0	0.00	0	0	0	3	0
db::query::fluent::load::builder	crates/icydb-core/src/db/query/fluent/load/builder.rs	151	0	0	0.00	0	0	0	4	0
db::query::fluent::load	crates/icydb-core/src/db/query/fluent/load/mod.rs	6	0	0	0.00	0	0	0	0	0
db::query::fluent::load::pagination	crates/icydb-core/src/db/query/fluent/load/pagination.rs	68	0	0	0.00	0	0	0	2	0
db::query::fluent::load::terminals	crates/icydb-core/src/db/query/fluent/load/terminals.rs	614	0	0	0.00	0	0	0	5	0
db::query::fluent::load::validation	crates/icydb-core/src/db/query/fluent/load/validation.rs	60	0	0	0.00	1	1	1	2	1
db::query::fluent	crates/icydb-core/src/db/query/fluent/mod.rs	2	0	0	0.00	0	0	0	0	0
db::query::intent::errors	crates/icydb-core/src/db/query/intent/errors/mod.rs	270	9	25	2.78	0	0	1	2	9
db::query::intent::key_access	crates/icydb-core/src/db/query/intent/key_access.rs	35	1	2	2.00	0	0	1	3	1
db::query::intent	crates/icydb-core/src/db/query/intent/mod.rs	19	0	0	0.00	0	0	0	0	0
db::query::intent::model	crates/icydb-core/src/db/query/intent/model.rs	283	1	2	2.00	6	6	1	4	7
db::query::intent::mutation	crates/icydb-core/src/db/query/intent/mutation.rs	127	1	2	2.00	7	7	2	1	8
db::query::intent::order	crates/icydb-core/src/db/query/intent/order.rs	16	1	2	2.00	0	0	1	1	1
db::query::intent::planning	crates/icydb-core/src/db/query/intent/planning.rs	34	1	2	2.00	0	0	1	2	1
db::query::intent::policy	crates/icydb-core/src/db/query/intent/policy.rs	34	1	3	3.00	0	0	1	1	1
db::query::intent::query	crates/icydb-core/src/db/query/intent/query.rs	764	7	31	4.43	7	7	2	3	14
db::query::intent::state	crates/icydb-core/src/db/query/intent/state.rs	237	17	34	2.00	2	2	2	1	19
db::query	crates/icydb-core/src/db/query/mod.rs	10	0	0	0.00	0	0	0	0	0
db::query::plan::access_choice	crates/icydb-core/src/db/query/plan/access_choice/mod.rs	754	14	68	4.86	51	51	3	3	65
db::query::plan::access_plan	crates/icydb-core/src/db/query/plan/access_plan.rs	93	1	2	2.00	0	0	1	3	1
db::query::plan::access_planner	crates/icydb-core/src/db/query/plan/access_planner.rs	65	1	2	2.00	0	0	1	3	1
db::query::plan::constant_predicate	crates/icydb-core/src/db/query/plan/constant_predicate.rs	16	1	2	2.00	0	0	1	1	1
db::query::plan::continuation	crates/icydb-core/src/db/query/plan/continuation.rs	383	1	2	2.00	17	17	1	2	18
db::query::plan::covering	crates/icydb-core/src/db/query/plan/covering/mod.rs	139	2	4	2.00	10	9	2	2	11
db::query::plan::expr::ast	crates/icydb-core/src/db/query/plan/expr/ast.rs	84	0	0	0.00	0	0	0	2	0
db::query::plan::expr	crates/icydb-core/src/db/query/plan/expr/mod.rs	6	0	0	0.00	0	0	0	0	0
db::query::plan::expr::projection	crates/icydb-core/src/db/query/plan/expr/projection.rs	51	1	4	4.00	0	0	1	1	1
db::query::plan::expr::type_inference	crates/icydb-core/src/db/query/plan/expr/type_inference/mod.rs	310	9	52	5.78	9	9	2	3	18
db::query::plan::group	crates/icydb-core/src/db/query/plan/group.rs	292	5	14	2.80	0	0	2	2	5
db::query::plan::grouped_layout	crates/icydb-core/src/db/query/plan/grouped_layout.rs	40	0	0	0.00	5	5	1	2	5
db::query::plan::key_item_match	crates/icydb-core/src/db/query/plan/key_item_match.rs	102	5	10	2.00	5	5	2	3	10
db::query::plan::limit_zero	crates/icydb-core/src/db/query/plan/limit_zero.rs	5	0	0	0.00	1	1	1	1	1
db::query::plan::logical_builder	crates/icydb-core/src/db/query/plan/logical_builder.rs	138	2	4	2.00	3	3	2	2	5
db::query::plan	crates/icydb-core/src/db/query/plan/mod.rs	92	0	0	0.00	0	0	0	2	0
db::query::plan::model	crates/icydb-core/src/db/query/plan/model.rs	303	0	0	0.00	5	5	1	2	5
db::query::plan::model_builder	crates/icydb-core/src/db/query/plan/model_builder.rs	52	0	0	0.00	0	0	0	1	0
db::query::plan::order_contract	crates/icydb-core/src/db/query/plan/order_contract.rs	98	4	9	2.25	1	1	1	1	5
db::query::plan::planner::compare	crates/icydb-core/src/db/query/plan/planner/compare.rs	190	3	13	4.33	16	16	3	3	19
db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	285	14	46	3.29	9	9	3	3	23
db::query::plan::planner	crates/icydb-core/src/db/query/plan/planner/mod.rs	52	0	0	0.00	0	0	0	4	0
db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	63	1	5	5.00	3	3	2	4	4
db::query::plan::planner::prefix	crates/icydb-core/src/db/query/plan/planner/prefix.rs	198	2	4	2.00	9	9	2	3	11
db::query::plan::planner::range	crates/icydb-core/src/db/query/plan/planner/range.rs	251	12	41	3.42	16	16	3	3	28
db::query::plan::projection	crates/icydb-core/src/db/query/plan/projection.rs	87	3	7	2.33	0	0	1	2	3
db::query::plan::semantics::access_projection	crates/icydb-core/src/db/query/plan/semantics/access_projection.rs	144	3	19	6.33	0	0	1	2	3
db::query::plan::semantics::group_distinct	crates/icydb-core/src/db/query/plan/semantics/group_distinct.rs	259	4	17	4.25	8	8	1	2	12
db::query::plan::semantics::group_having	crates/icydb-core/src/db/query/plan/semantics/group_having.rs	67	1	2	2.00	3	3	1	1	4
db::query::plan::semantics::group_model	crates/icydb-core/src/db/query/plan/semantics/group_model.rs	157	0	0	0.00	0	0	0	4	0
db::query::plan::semantics::grouped_strategy	crates/icydb-core/src/db/query/plan/semantics/grouped_strategy.rs	79	0	0	0.00	8	8	1	1	8
db::query::plan::semantics::logical	crates/icydb-core/src/db/query/plan/semantics/logical.rs	136	7	15	2.14	2	2	2	2	9
db::query::plan::semantics	crates/icydb-core/src/db/query/plan/semantics/mod.rs	27	0	0	0.00	0	0	0	0	0
db::query::plan::semantics::pushdown	crates/icydb-core/src/db/query/plan/semantics/pushdown.rs	59	0	0	0.00	0	0	0	2	0
db::query::plan::validate::core	crates/icydb-core/src/db/query/plan/validate/core.rs	98	1	2	2.00	2	2	1	2	3
db::query::plan::validate::cursor_policy	crates/icydb-core/src/db/query/plan/validate/cursor_policy.rs	28	2	6	3.00	0	0	1	1	2
db::query::plan::validate::errors	crates/icydb-core/src/db/query/plan/validate/errors.rs	548	2	4	2.00	3	3	1	1	5
db::query::plan::validate::fluent_policy	crates/icydb-core/src/db/query/plan/validate/fluent_policy.rs	79	1	2	2.00	0	0	1	1	1
db::query::plan::validate::grouped::cursor	crates/icydb-core/src/db/query/plan/validate/grouped/cursor/mod.rs	30	0	0	0.00	0	0	0	1	0
db::query::plan::validate::grouped	crates/icydb-core/src/db/query/plan/validate/grouped/mod.rs	10	0	0	0.00	0	0	0	0	0
db::query::plan::validate::grouped::policy	crates/icydb-core/src/db/query/plan/validate/grouped/policy/mod.rs	97	2	5	2.50	0	0	1	1	2
db::query::plan::validate::grouped::policy::rules	crates/icydb-core/src/db/query/plan/validate/grouped/policy/rules.rs	155	0	0	0.00	0	0	0	1	0
db::query::plan::validate::grouped::projection_expr	crates/icydb-core/src/db/query/plan/validate/grouped/projection_expr/mod.rs	54	2	2	1.00	0	0	1	1	2
db::query::plan::validate::grouped::structure	crates/icydb-core/src/db/query/plan/validate/grouped/structure/mod.rs	128	2	5	2.50	1	1	1	2	3
db::query::plan::validate::intent_policy	crates/icydb-core/src/db/query/plan/validate/intent_policy.rs	132	0	0	0.00	1	1	1	1	1
db::query::plan::validate	crates/icydb-core/src/db/query/plan/validate/mod.rs	31	0	0	0.00	0	0	0	0	0
db::query::plan::validate::order	crates/icydb-core/src/db/query/plan/validate/order.rs	58	0	0	0.00	1	1	1	2	1
db::query::plan::validate::plan_shape	crates/icydb-core/src/db/query/plan/validate/plan_shape.rs	118	1	2	2.00	3	3	1	1	4
db::query::plan::validate::symbols	crates/icydb-core/src/db/query/plan/validate/symbols.rs	34	0	0	0.00	0	0	0	2	0
db::query::policy	crates/icydb-core/src/db/query/policy.rs	11	0	0	0.00	0	0	0	1	0
db::query::trace	crates/icydb-core/src/db/query/trace.rs	46	0	0	0.00	0	0	0	1	0
db::reduced_sql	crates/icydb-core/src/db/reduced_sql/mod.rs	609	9	149	16.56	29	28	2	3	37
db::registry	crates/icydb-core/src/db/registry.rs	114	1	2	2.00	2	2	1	2	3
db::relation::metadata	crates/icydb-core/src/db/relation/metadata.rs	102	1	2	2.00	0	0	1	3	1
db::relation	crates/icydb-core/src/db/relation/mod.rs	116	2	5	2.50	1	1	2	4	3
db::relation::reverse_index	crates/icydb-core/src/db/relation/reverse_index.rs	488	10	30	3.00	10	10	2	5	20
db::relation::save_validate	crates/icydb-core/src/db/relation/save_validate.rs	93	0	0	0.00	1	1	1	5	1
db::relation::validate	crates/icydb-core/src/db/relation/validate.rs	170	0	0	0.00	3	3	1	6	3
db::response::grouped	crates/icydb-core/src/db/response/grouped.rs	110	0	0	0.00	0	0	0	2	0
db::response	crates/icydb-core/src/db/response/mod.rs	224	0	0	0.00	0	0	0	4	0
db::response::paged	crates/icydb-core/src/db/response/paged.rs	104	0	0	0.00	0	0	0	2	0
db::response::private	crates/icydb-core/src/db/response/private.rs	1	0	0	0.00	0	0	0	0	0
db::scalar_expr	crates/icydb-core/src/db/scalar_expr.rs	441	24	143	5.96	6	5	2	5	29
db::schema::describe	crates/icydb-core/src/db/schema/describe.rs	356	4	34	8.50	1	1	1	1	5
db::schema::errors	crates/icydb-core/src/db/schema/errors.rs	106	0	0	0.00	0	0	0	2	0
db::schema::fingerprint	crates/icydb-core/src/db/schema/fingerprint.rs	118	3	7	2.33	1	1	2	3	4
db::schema::format	crates/icydb-core/src/db/schema/format.rs	16	0	0	0.00	1	1	1	1	1
db::schema::info	crates/icydb-core/src/db/schema/info.rs	215	3	6	2.00	9	9	2	2	12
db::schema	crates/icydb-core/src/db/schema/mod.rs	20	0	0	0.00	0	0	0	0	0
db::schema::types	crates/icydb-core/src/db/schema/types.rs	229	14	56	4.00	1	1	3	3	15
db::schema::validate	crates/icydb-core/src/db/schema/validate.rs	298	4	19	4.75	20	20	2	2	24
db::session	crates/icydb-core/src/db/session/mod.rs	211	0	0	0.00	1	1	1	6	1
db::session::query	crates/icydb-core/src/db/session/query.rs	183	5	12	2.40	0	0	1	3	5
db::session::sql	crates/icydb-core/src/db/session/sql.rs	764	19	78	4.11	5	5	2	4	24
db::session::write	crates/icydb-core/src/db/session/write.rs	135	0	0	0.00	0	0	0	3	0
db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	107	2	15	7.50	3	3	1	1	5
db::sql::lowering	crates/icydb-core/src/db/sql/lowering/mod.rs	988	21	73	3.48	26	26	2	2	47
db::sql	crates/icydb-core/src/db/sql/mod.rs	3	0	0	0.00	0	0	0	0	0
db::sql::parser	crates/icydb-core/src/db/sql/parser/mod.rs	555	3	15	5.00	50	47	2	2	50
error	crates/icydb-core/src/error/mod.rs	1294	4	24	6.00	2	2	1	1	6
metrics	crates/icydb-core/src/metrics/mod.rs	7	0	0	0.00	0	0	0	0	0
metrics::sink	crates/icydb-core/src/metrics/sink.rs	408	7	31	4.43	2	2	2	2	9
metrics::state	crates/icydb-core/src/metrics/state.rs	555	2	4	2.00	5	5	2	0	7
model::entity	crates/icydb-core/src/model/entity.rs	61	0	0	0.00	0	0	0	1	0
model::field	crates/icydb-core/src/model/field.rs	231	3	24	8.00	1	1	1	2	4
model::index	crates/icydb-core/src/model/index.rs	305	6	23	3.83	5	4	2	0	10
model	crates/icydb-core/src/model/mod.rs	6	0	0	0.00	0	0	0	0	0
sanitize	crates/icydb-core/src/sanitize.rs	12	0	0	0.00	0	0	0	2	0
scalar_registry	crates/icydb-core/src/scalar_registry.rs	158	0	0	0.00	0	0	0	0	0
serialize::cbor	crates/icydb-core/src/serialize/cbor.rs	65	1	3	3.00	1	1	1	1	2
serialize	crates/icydb-core/src/serialize/mod.rs	70	2	6	3.00	0	0	1	0	2
testing::entity_tags	crates/icydb-core/src/testing/entity_tags.rs	109	0	0	0.00	0	0	0	1	0
testing::fixtures	crates/icydb-core/src/testing/fixtures.rs	284	0	0	0.00	0	0	0	1	0
testing	crates/icydb-core/src/testing/mod.rs	28	0	0	0.00	0	0	0	0	0
traits::atomic	crates/icydb-core/src/traits/atomic.rs	9	0	0	0.00	0	0	0	0	0
traits::macros	crates/icydb-core/src/traits/macros.rs	16	0	0	0.00	0	0	0	0	0
traits	crates/icydb-core/src/traits/mod.rs	403	4	8	2.00	5	5	1	4	9
traits::visitor	crates/icydb-core/src/traits/visitor.rs	136	0	0	0.00	6	6	1	1	6
types::account	crates/icydb-core/src/types/account.rs	235	1	2	2.00	11	11	2	3	12
types::blob	crates/icydb-core/src/types/blob.rs	81	1	2	2.00	0	0	1	2	1
types::date	crates/icydb-core/src/types/date.rs	195	3	6	2.00	3	3	1	3	6
types::decimal	crates/icydb-core/src/types/decimal.rs	842	4	18	4.50	66	65	2	2	69
types::duration	crates/icydb-core/src/types/duration.rs	289	2	7	3.50	8	8	1	2	10
types::float::float32	crates/icydb-core/src/types/float/float32.rs	169	1	2	2.00	6	6	1	2	7
types::float::float64	crates/icydb-core/src/types/float/float64.rs	165	1	2	2.00	5	5	1	2	6
types::float	crates/icydb-core/src/types/float/mod.rs	4	0	0	0.00	0	0	0	0	0
types::identity::entity_tag	crates/icydb-core/src/types/identity/entity_tag.rs	13	0	0	0.00	0	0	0	0	0
types::identity::generate_key	crates/icydb-core/src/types/identity/generate_key.rs	3	0	0	0.00	0	0	0	0	0
types::identity::id	crates/icydb-core/src/types/identity/id.rs	205	0	0	0.00	0	0	0	3	0
types::identity	crates/icydb-core/src/types/identity/mod.rs	8	0	0	0.00	0	0	0	0	0
types::identity::projection	crates/icydb-core/src/types/identity/projection.rs	47	0	0	0.00	0	0	0	2	0
types::int::int128	crates/icydb-core/src/types/int/int128.rs	179	1	2	2.00	1	1	1	1	2
types::int	crates/icydb-core/src/types/int/mod.rs	126	1	2	2.00	0	0	1	1	1
types	crates/icydb-core/src/types/mod.rs	39	0	0	0.00	0	0	0	0	0
types::nat	crates/icydb-core/src/types/nat/mod.rs	133	1	2	2.00	1	1	1	2	2
types::nat::nat128	crates/icydb-core/src/types/nat/nat128.rs	164	1	2	2.00	1	1	1	2	2
types::parse	crates/icydb-core/src/types/parse.rs	24	0	0	0.00	2	2	1	0	2
types::principal	crates/icydb-core/src/types/principal.rs	180	2	4	2.00	2	2	1	2	4
types::subaccount	crates/icydb-core/src/types/subaccount.rs	142	1	2	2.00	0	0	1	3	1
types::timestamp	crates/icydb-core/src/types/timestamp.rs	389	6	13	2.17	9	9	2	3	15
types::ulid::fixture	crates/icydb-core/src/types/ulid/fixture.rs	15	0	0	0.00	0	0	0	1	0
